371.0 6150.0 9.08
373.0 6210.0 9.15
375.0 7150.0 9.34
377.0 7160.0 9.37
379.0 7530.0 9.44
381.0 7370.0 9.42
383.0 7670.0 9.52
385.0 6630.0 9.21
387.0 6360.0 9.13
389.0 7100.0 9.35
391.0 7850.0 9.55
393.0 6780.0 9.21
395.0 6150.0 9.08
397.0 6210.0 9.15
399.0 7150.0 9.34
401.0 7160.0 9.37
403.0 7530.0 9.44
405.0 7370.0 9.42
407.0 7670.0 9.52
409.0 6630.0 9.21
411.0 6360.0 9.13
413.0 7100.0 9.35
415.0 7850.0 9.55
417.0 6780.0 9.21
419.0 6150.0 9.08
421.0 6210.0 9.15
423.0 7150.0 9.34
425.0 7160.0 9.37
427.0 7530.0 9.44
429.0 7370.0 9.42
431.0 7670.0 9.52
433.0 6630.0 9.21
435.0 6360.0 9.13
437.0 7100.0 9.35
439.0 7850.0 9.55
441.0 6780.0 9.21
443.0 6150.0 9.08
445.0 6210.0 9.15
447.0 7150.0 9.34
449.0 7160.0 9.37
451.0 7530.0 9.44
453.0 7370.0 9.42
455.0 7670.0 9.52
457.0 6630.0 9.21
459.0 6360.0 9.13
461.0 7100.0 9.35
463.0 7850.0 9.55
465.0 6780.0 9.21
467.0 6150.0 9.08
469.0 6210.0 9.15
471.0 7150.0 9.34
473.0 7160.0 9.37
475.0 7530.0 9.44
477.0 7370.0 9.42
479.0 7670.0 9.52
481.0 6630.0 9.21
483.0 6360.0 9.13
485.0 7100.0 9.35
487.0 7850.0 9.55
489.0 6780.0 9.21
491.0 6150.0 9.08
493.0 6210.0 9.15
495.0 7150.0 9.34
497.0 7160.0 9.37
499.0 7530.0 9.44
501.0 7370.0 9.42
503.0 7670.0 9.52
505.0 6630.0 9.21
507.0 6360.0 9.13
509.0 7100.0 9.35
511.0 7850.0 9.55
513.0 6780.0 9.21
515.0 6150.0 9.08
517.0 6210.0 9.15
519.0 7150.0 9.34
521.0 7160.0 9.37
523.0 7530.0 9.44
525.0 7370.0 9.42
527.0 7670.0 9.52
529.0 6630.0 9.21
531.0 6360.0 9.13
533.0 7100.0 9.35
535.0 7850.0 9.55
537.0 6780.0 9.21
539.0 6150.0 9.08
541.0 6210.0 9.15
543.0 7150.0 9.34
545.0 7160.0 9.37
547.0 7530.0 9.44
549.0 7370.0 9.42
551.0 7670.0 9.52
553.0 6630.0 9.21
555.0 6360.0 9.13
557.0 7100.0 9.35
559.0 7850.0 9.55
561.0 6780.0 9.21
563.0 6150.0 9.08
565.0 6210.0 9.15
567.0 7150.0 9.34
569.0 7160.0 9.37
571.0 7530.0 9.44
573.0 7370.0 9.42
575.0 7670.0 9.52
577.0 6630.0 9.21
579.0 6360.0 9.13
581.0 7100.0 9.35
583.0 7850.0 9.55
585.0 6780.0 9.21
587.0 6150.0 9.08
589.0 6210.0 9.15
591.0 7150.0 9.34
593.0 7160.0 9.37
595.0 7530.0 9.44
597.0 7370.0 9.42
599.0 7670.0 9.52
601.0 6630.0 9.21
603.0 6360.0 9.13
605.0 7100.0 9.35
607.0 7850.0 9.55
609.0 6780.0 9.21
611.0 6150.0 9.08
613.0 6210.0 9.15
615.0 7150.0 9.34
617.0 7160.0 9.37
619.0 7530.0 9.44
621.0 7370.0 9.42
623.0 7670.0 9.52
625.0 6630.0 9.21
627.0 6360.0 9.13
629.0 7100.0 9.35
631.0 7850.0 9.55
633.0 6780.0 9.21
635.0 6150.0 9.08
637.0 6210.0 9.15
639.0 7150.0 9.34
641.0 7160.0 9.37
643.0 7530.0 9.44
645.0 7370.0 9.42
647.0 7670.0 9.52
649.0 6630.0 9.21
651.0 6360.0 9.13
653.0 7100.0 9.35
655.0 7850.0 9.55
657.0 6780.0 9.21
659.0 6150.0 9.08
661.0 6210.0 9.15
663.0 7150.0 9.34
665.0 7160.0 9.37
667.0 7530.0 9.44
669.0 7370.0 9.42
671.0 7670.0 9.52
673.0 6630.0 9.21
675.0 6360.0 9.13
677.0 7100.0 9.35
679.0 7850.0 9.55
681.0 6780.0 9.21
683.0 6150.0 9.08
685.0 6210.0 9.15
687.0 7150.0 9.34
689.0 7160.0 9.37
691.0 7530.0 9.44
693.0 7370.0 9.42
695.0 7670.0 9.52
697.0 6630.0 9.21
699.0 6360.0 9.13
701.0 7100.0 9.35
703.0 7850.0 9.55
705.0 6780.0 9.21
707.0 6150.0 9.08
709.0 6210.0 9.15
711.0 7150.0 9.34
713.0 7160.0 9.37
715.0 7530.0 9.44
717.0 7370.0 9.42
719.0 7670.0 9.52
721.0 6630.0 9.21
723.0 6360.0 9.13
725.0 7100.0 9.35
727.0 7850.0 9.55
729.0 6780.0 9.21
731.0 6150.0 9.08
733.0 6210.0 9.15
735.0 7150.0 9.34
737.0 7160.0 9.37
739.0 7530.0 9.44
741.0 7370.0 9.42
743.0 7670.0 9.52
745.0 6630.0 9.21
747.0 6360.0 9.13
749.0 7100.0 9.35
751.0 7850.0 9.55
753.0 6780.0 9.21
755.0 6150.0 9.08
757.0 6210.0 9.15
759.0 7150.0 9.34
761.0 7160.0 9.37
763.0 7530.0 9.44
765.0 7370.0 9.42
767.0 7670.0 9.52
769.0 6630.0 9.21
771.0 6360.0 9.13
773.0 7100.0 9.35
775.0 7850.0 9.55
777.0 6780.0 9.21
779.0 6150.0 9.08
781.0 6210.0 9.15
783.0 7150.0 9.34
785.0 7160.0 9.37
787.0 7530.0 9.44
789.0 7370.0 9.42
791.0 7670.0 9.52
793.0 6630.0 9.21
795.0 6360.0 9.13
797.0 7100.0 9.35
799.0 7850.0 9.55
801.0 6780.0 9.21
803.0 6150.0 9.08
805.0 6210.0 9.15
807.0 7150.0 9.34
809.0 7160.0 9.37
811.0 7530.0 9.44
813.0 7370.0 9.42
815.0 7670.0 9.52
817.0 6630.0 9.21
819.0 6360.0 9.13
821.0 7100.0 9.35
823.0 7850.0 9.55
825.0 6780.0 9.21
827.0 6150.0 9.08
829.0 6210.0 9.15
831.0 7150.0 9.34
833.0 7160.0 9.37
835.0 7530.0 9.44
837.0 7370.0 9.42
839.0 7670.0 9.52
841.0 6630.0 9.21
843.0 6360.0 9.13
845.0 7100.0 9.35
847.0 7850.0 9.55
849.0 6780.0 9.21
851.0 6150.0 9.08
853.0 6210.0 9.15
855.0 7150.0 9.34
857.0 7160.0 9.37
859.0 7530.0 9.44
861.0 7370.0 9.42
863.0 7670.0 9.52
865.0 6630.0 9.21
867.0 6360.0 9.13
869.0 7100.0 9.35
871.0 7850.0 9.55
873.0 6780.0 9.21
875.0 6150.0 9.08
877.0 6210.0 9.15
879.0 7150.0 9.34
881.0 7160.0 9.37
883.0 7530.0 9.44
885.0 7370.0 9.42
887.0 7670.0 9.52
889.0 6630.0 9.21
891.0 6360.0 9.13
893.0 7100.0 9.35
895.0 7850.0 9.55
897.0 6780.0 9.21
899.0 6150.0 9.08
901.0 6210.0 9.15
903.0 7150.0 9.34
905.0 7160.0 9.37
907.0 7530.0 9.44
909.0 7370.0 9.42
911.0 7670.0 9.52
913.0 6630.0 9.21
915.0 6360.0 9.13
917.0 7100.0 9.35
919.0 7850.0 9.55
921.0 6780.0 9.21
923.0 6150.0 9.08
925.0 6210.0 9.15
927.0 7150.0 9.34
929.0 7160.0 9.37
931.0 7530.0 9.44
933.0 7370.0 9.42
935.0 7670.0 9.52
937.0 6630.0 9.21
939.0 6360.0 9.13
941.0 7100.0 9.35
943.0 7850.0 9.55
945.0 6780.0 9.21
947.0 6150.0 9.08
949.0 6210.0 9.15
951.0 7150.0 9.34
953.0 7160.0 9.37
955.0 7530.0 9.44
957.0 7370.0 9.42
959.0 7670.0 9.52
961.0 6630.0 9.21
963.0 6360.0 9.13
965.0 7100.0 9.35
967.0 7850.0 9.55
969.0 6780.0 9.21
971.0 6150.0 9.08
973.0 6210.0 9.15
975.0 7150.0 9.34
977.0 7160.0 9.37
979.0 7530.0 9.44
981.0 7370.0 9.42
983.0 7670.0 9.52
985.0 6630.0 9.21
987.0 6360.0 9.13
989.0 7100.0 9.35
991.0 7850.0 9.55
993.0 6780.0 9.21
995.0 6150.0 9.08
997.0 6210.0 9.15
999.0 7150.0 9.34
1001.0 7160.0 9.37
1003.0 7530.0 9.44
1005.0 7370.0 9.42
1007.0 7670.0 9.52
1009.0 6630.0 9.21
1011.0 6360.0 9.13
1013.0 7100.0 9.35
1015.0 7850.0 9.55
1017.0 6780.0 9.21
1019.0 6150.0 9.08
1021.0 6210.0 9.15
1023.0 7150.0 9.34
1025.0 7160.0 9.37
1027.0 7530.0 9.44
1029.0 7370.0 9.42
1031.0 7670.0 9.52
1033.0 6630.0 9.21
1035.0 6360.0 9.13
1037.0 7100.0 9.35
1039.0 7850.0 9.55
1041.0 6780.0 9.21
1043.0 6150.0 9.08
1045.0 6210.0 9.15
1047.0 7150.0 9.34
1049.0 7160.0 9.37
1051.0 7530.0 9.44
1053.0 7370.0 9.42
1055.0 7670.0 9.52
1057.0 6630.0 9.21
1059.0 6360.0 9.13
1061.0 7100.0 9.35
1063.0 7850.0 9.55
1065.0 6780.0 9.21
1067.0 6150.0 9.08
1069.0 6210.0 9.15
1071.0 7150.0 9.34
1073.0 7160.0 9.37
1075.0 7530.0 9.44
1077.0 7370.0 9.42
1079.0 7670.0 9.52
1081.0 6630.0 9.21
1083.0 6360.0 9.13
1085.0 7100.0 9.35
1087.0 7850.0 9.55
1089.0 6780.0 9.21
1091.0 6150.0 9.08
1093.0 6210.0 9.15
1095.0 7150.0 9.34
1097.0 7160.0 9.37
1099.0 7530.0 9.44
1101.0 7370.0 9.42
1103.0 7670.0 9.52
1105.0 6630.0 9.21
1107.0 6360.0 9.13
1109.0 7100.0 9.35
1111.0 7850.0 9.55
1113.0 6780.0 9.21
1115.0 6150.0 9.08
1117.0 6210.0 9.15
1119.0 7150.0 9.34
1121.0 7160.0 9.37
1123.0 7530.0 9.44
1125.0 7370.0 9.42
1127.0 7670.0 9.52
1129.0 6630.0 9.21
1131.0 6360.0 9.13
1133.0 7100.0 9.35
1135.0 7850.0 9.55
1137.0 6780.0 9.21
1139.0 6150.0 9.08
1141.0 6210.0 9.15
1143.0 7150.0 9.34
1145.0 7160.0 9.37
1147.0 7530.0 9.44
1149.0 7370.0 9.42
1151.0 7670.0 9.52
1153.0 6630.0 9.21
1155.0 6360.0 9.13
1157.0 7100.0 9.35
1159.0 7850.0 9.55
1161.0 6780.0 9.21
1163.0 6150.0 9.08
1165.0 6210.0 9.15
1167.0 7150.0 9.34
1169.0 7160.0 9.37
1171.0 7530.0 9.44
1173.0 7370.0 9.42
1175.0 7670.0 9.52
1177.0 6630.0 9.21
1179.0 6360.0 9.13
1181.0 7100.0 9.35
1183.0 7850.0 9.55
1185.0 6780.0 9.21
1187.0 6150.0 9.08
1189.0 6210.0 9.15
1191.0 7150.0 9.34
1193.0 7160.0 9.37
1195.0 7530.0 9.44
1197.0 7370.0 9.42
1199.0 7670.0 9.52
1201.0 6630.0 9.21
1203.0 6360.0 9.13
1205.0 7100.0 9.35
1207.0 7850.0 9.55
1209.0 6780.0 9.21
1211.0 6150.0 9.08
1213.0 6210.0 9.15
1215.0 7150.0 9.34
1217.0 7160.0 9.37
1219.0 7530.0 9.44
1221.0 7370.0 9.42
1223.0 7670.0 9.52
1225.0 6630.0 9.21
1227.0 6360.0 9.13
1229.0 7100.0 9.35
1231.0 7850.0 9.55
1233.0 6780.0 9.21
1235.0 6150.0 9.08
1237.0 6210.0 9.15
1239.0 7150.0 9.34
1241.0 7160.0 9.37
1243.0 7530.0 9.44
1245.0 7370.0 9.42
1247.0 7670.0 9.52
1249.0 6630.0 9.21
1251.0 6360.0 9.13
1253.0 7100.0 9.35
1255.0 7850.0 9.55
1257.0 6780.0 9.21
1259.0 6150.0 9.08
1261.0 6210.0 9.15
1263.0 7150.0 9.34
1265.0 7160.0 9.37
1267.0 7530.0 9.44
1269.0 7370.0 9.42
1271.0 7670.0 9.52
1273.0 6630.0 9.21
1275.0 6360.0 9.13
1277.0 7100.0 9.35
1279.0 7850.0 9.55
1281.0 6780.0 9.21
1283.0 6150.0 9.08
1285.0 6210.0 9.15
1287.0 7150.0 9.34
1289.0 7160.0 9.37
1291.0 7530.0 9.44
1293.0 7370.0 9.42
1295.0 7670.0 9.52
1297.0 6630.0 9.21
1299.0 6360.0 9.13
1301.0 7100.0 9.35
1303.0 7850.0 9.55
1305.0 6780.0 9.21
1307.0 6150.0 9.08
1309.0 6210.0 9.15
1311.0 7150.0 9.34
1313.0 7160.0 9.37
1315.0 7530.0 9.44
1317.0 7370.0 9.42
1319.0 7670.0 9.52
1321.0 6630.0 9.21
1323.0 6360.0 9.13
1325.0 7100.0 9.35
1327.0 7850.0 9.55
1329.0 6780.0 9.21
1331.0 6150.0 9.08
1333.0 6210.0 9.15
1335.0 7150.0 9.34
1337.0 7160.0 9.37
1339.0 7530.0 9.44
1341.0 7370.0 9.42
1343.0 7670.0 9.52
1345.0 6630.0 9.21
1347.0 6360.0 9.13
1349.0 7100.0 9.35
1351.0 7850.0 9.55
1353.0 6780.0 9.21
1355.0 6150.0 9.08
1357.0 6210.0 9.15
1359.0 7150.0 9.34
1361.0 7160.0 9.37
1363.0 7530.0 9.44
1365.0 7370.0 9.42
1367.0 7670.0 9.52
1369.0 6630.0 9.21
1371.0 6360.0 9.13
1373.0 7100.0 9.35
1375.0 7850.0 9.55
1377.0 6780.0 9.21
1379.0 6150.0 9.08
1381.0 6210.0 9.15
1383.0 7150.0 9.34
1385.0 7160.0 9.37
1387.0 7530.0 9.44
1389.0 7370.0 9.42
1391.0 7670.0 9.52
1393.0 6630.0 9.21
1395.0 6360.0 9.13
1397.0 7100.0 9.35
1399.0 7850.0 9.55
1401.0 6780.0 9.21
1403.0 6150.0 9.08
1405.0 6210.0 9.15
1407.0 7150.0 9.34
1409.0 7160.0 9.37
1411.0 7530.0 9.44
1413.0 7370.0 9.42
1415.0 7670.0 9.52
1417.0 6630.0 9.21
1419.0 6360.0 9.13
1421.0 7100.0 9.35
1423.0 7850.0 9.55
1425.0 6780.0 9.21
1427.0 6150.0 9.08
1429.0 6210.0 9.15
1431.0 7150.0 9.34
1433.0 7160.0 9.37
1435.0 7530.0 9.44
1437.0 7370.0 9.42
1439.0 7670.0 9.52
1441.0 6630.0 9.21
1443.0 6360.0 9.13
1445.0 7100.0 9.35
1447.0 7850.0 9.55
1449.0 6780.0 9.21
1451.0 6150.0 9.08
1453.0 6210.0 9.15
1455.0 7150.0 9.34
1457.0 7160.0 9.37
1459.0 7530.0 9.44
1461.0 7370.0 9.42
1463.0 7670.0 9.52
1465.0 6630.0 9.21
1467.0 6360.0 9.13
1469.0 7100.0 9.35
1471.0 7850.0 9.55
1473.0 6780.0 9.21
1475.0 6150.0 9.08
1477.0 6210.0 9.15
1479.0 7150.0 9.34
1481.0 7160.0 9.37
1483.0 7530.0 9.44
1485.0 7370.0 9.42
1487.0 7670.0 9.52
1489.0 6630.0 9.21
1491.0 6360.0 9.13
1493.0 7100.0 9.35
1495.0 7850.0 9.55
1497.0 6780.0 9.21
1499.0 6150.0 9.08
1501.0 6210.0 9.15
1503.0 7150.0 9.34
1505.0 7160.0 9.37
1507.0 7530.0 9.44
1509.0 7370.0 9.42
1511.0 7670.0 9.52
1513.0 6630.0 9.21
1515.0 6360.0 9.13
1517.0 7100.0 9.35
1519.0 7850.0 9.55
1521.0 6780.0 9.21
1523.0 6150.0 9.08
1525.0 6210.0 9.15
1527.0 7150.0 9.34
1529.0 7160.0 9.37
1531.0 7530.0 9.44
1533.0 7370.0 9.42
1535.0 7670.0 9.52
1537.0 6630.0 9.21
1539.0 6360.0 9.13
1541.0 7100.0 9.35
1543.0 7850.0 9.55
1545.0 6780.0 9.21
1547.0 6150.0 9.08
1549.0 6210.0 9.15
1551.0 7150.0 9.34
1553.0 7160.0 9.37
1555.0 7530.0 9.44
1557.0 7370.0 9.42
1559.0 7670.0 9.52
1561.0 6630.0 9.21
1563.0 6360.0 9.13
1565.0 7100.0 9.35
1567.0 7850.0 9.55
1569.0 6780.0 9.21
1571.0 6150.0 9.08
1573.0 6210.0 9.15
1575.0 7150.0 9.34
1577.0 7160.0 9.37
1579.0 7530.0 9.44
1581.0 7370.0 9.42
1583.0 7670.0 9.52
1585.0 6630.0 9.21
1587.0 6360.0 9.13
1589.0 7100.0 9.35
1591.0 7850.0 9.55
1593.0 6780.0 9.21
1595.0 6150.0 9.08
1597.0 6210.0 9.15
1599.0 7150.0 9.34
1601.0 7160.0 9.37
1603.0 7530.0 9.44
1605.0 7370.0 9.42
1607.0 7670.0 9.52
1609.0 6630.0 9.21
1611.0 6360.0 9.13
1613.0 7100.0 9.35
1615.0 7850.0 9.55
1617.0 6780.0 9.21
1619.0 6150.0 9.08
1621.0 6210.0 9.15
1623.0 7150.0 9.34
1625.0 7160.0 9.37
1627.0 7530.0 9.44
1629.0 7370.0 9.42
1631.0 7670.0 9.52
1633.0 6630.0 9.21
1635.0 6360.0 9.13
1637.0 7100.0 9.35
1639.0 7850.0 9.55
1641.0 6780.0 9.21
1643.0 6150.0 9.08
1645.0 6210.0 9.15
1647.0 7150.0 9.34
1649.0 7160.0 9.37
1651.0 7530.0 9.44
1653.0 7370.0 9.42
1655.0 7670.0 9.52
1657.0 6630.0 9.21
1659.0 6360.0 9.13
1661.0 7100.0 9.35
1663.0 7850.0 9.55
1665.0 6780.0 9.21
1667.0 6150.0 9.08
1669.0 6210.0 9.15
1671.0 7150.0 9.34
1673.0 7160.0 9.37
1675.0 7530.0 9.44
1677.0 7370.0 9.42
1679.0 7670.0 9.52
1681.0 6630.0 9.21
1683.0 6360.0 9.13
1685.0 7100.0 9.35
1687.0 7850.0 9.55
1689.0 6780.0 9.21
1691.0 6150.0 9.08
1693.0 6210.0 9.15
1695.0 7150.0 9.34
1697.0 7160.0 9.37
1699.0 7530.0 9.44
1701.0 7370.0 9.42
1703.0 7670.0 9.52
1705.0 6630.0 9.21
1707.0 6360.0 9.13
1709.0 7100.0 9.35
1711.0 7850.0 9.55
1713.0 6780.0 9.21
1715.0 6150.0 9.08
1717.0 6210.0 9.15
1719.0 7150.0 9.34
1721.0 7160.0 9.37
1723.0 7530.0 9.44
1725.0 7370.0 9.42
1727.0 7670.0 9.52
1729.0 6630.0 9.21
1731.0 6360.0 9.13
1733.0 7100.0 9.35
1735.0 7850.0 9.55
1737.0 6780.0 9.21
1739.0 6150.0 9.08
1741.0 6210.0 9.15
1743.0 7150.0 9.34
1745.0 7160.0 9.37
1747.0 7530.0 9.44
1749.0 7370.0 9.42
1751.0 7670.0 9.52
1753.0 6630.0 9.21
1755.0 6360.0 9.13
1757.0 7100.0 9.35
1759.0 7850.0 9.55
1761.0 6780.0 9.21
1763.0 6150.0 9.08
1765.0 6210.0 9.15
1767.0 7150.0 9.34
1769.0 7160.0 9.37
1771.0 7530.0 9.44
1773.0 7370.0 9.42
1775.0 7670.0 9.52
1777.0 6630.0 9.21
1779.0 6360.0 9.13
1781.0 7100.0 9.35
1783.0 7850.0 9.55
1785.0 6780.0 9.21
1787.0 6150.0 9.08
1789.0 6210.0 9.15
1791.0 7150.0 9.34
1793.0 7160.0 9.37
1795.0 7530.0 9.44
1797.0 7370.0 9.42
1799.0 7670.0 9.52
1801.0 6630.0 9.21
1803.0 6360.0 9.13
1805.0 7100.0 9.35
1807.0 7850.0 9.55
1809.0 6780.0 9.21
1811.0 6150.0 9.08
1813.0 6210.0 9.15
1815.0 7150.0 9.34
1817.0 7160.0 9.37
1819.0 7530.0 9.44
1821.0 7370.0 9.42
1823.0 7670.0 9.52
1825.0 6630.0 9.21
1827.0 6360.0 9.13
1829.0 7100.0 9.35
1831.0 7850.0 9.55
1833.0 6780.0 9.21
1835.0 6150.0 9.08
1837.0 6210.0 9.15
1839.0 7150.0 9.34
1841.0 7160.0 9.37
1843.0 7530.0 9.44
1845.0 7370.0 9.42
1847.0 7670.0 9.52
1849.0 6630.0 9.21
1851.0 6360.0 9.13
1853.0 7100.0 9.35
1855.0 7850.0 9.55
1857.0 6780.0 9.21
1859.0 6150.0 9.08
1861.0 6210.0 9.15
1863.0 7150.0 9.34
1865.0 7160.0 9.37
1867.0 7530.0 9.44
1869.0 7370.0 9.42
1871.0 7670.0 9.52
1873.0 6630.0 9.21
1875.0 6360.0 9.13
1877.0 7100.0 9.35
1879.0 7850.0 9.55
1881.0 6780.0 9.21
1883.0 6150.0 9.08
1885.0 6210.0 9.15
1887.0 7150.0 9.34
1889.0 7160.0 9.37
1891.0 7530.0 9.44
1893.0 7370.0 9.42
1895.0 7670.0 9.52
1897.0 6630.0 9.21
1899.0 6360.0 9.13
1901.0 7100.0 9.35
1903.0 7850.0 9.55
1905.0 6780.0 9.21
1907.0 6150.0 9.08
1909.0 6210.0 9.15
1911.0 7150.0 9.34
1913.0 7160.0 9.37
1915.0 7530.0 9.44
1917.0 7370.0 9.42
1919.0 7670.0 9.52
1921.0 6630.0 9.21
1923.0 6360.0 9.13
1925.0 7100.0 9.35
1927.0 7850.0 9.55
1929.0 6780.0 9.21
1931.0 6150.0 9.08
1933.0 6210.0 9.15
1935.0 7150.0 9.34
1937.0 7160.0 9.37
1939.0 7530.0 9.44
1941.0 7370.0 9.42
1943.0 7670.0 9.52
1945.0 6630.0 9.21
1947.0 6360.0 9.13
1949.0 7100.0 9.35
1951.0 7850.0 9.55
1953.0 6780.0 9.21
1955.0 6150.0 9.08
1957.0 6210.0 9.15
1959.0 7150.0 9.34
1961.0 7160.0 9.37
1963.0 7530.0 9.44
1965.0 7370.0 9.42
1967.0 7670.0 9.52
1969.0 6630.0 9.21
1971.0 6360.0 9.13
1973.0 7100.0 9.35
1975.0 7850.0 9.55
1977.0 6780.0 9.21
1979.0 6150.0 9.08
1981.0 6210.0 9.15
1983.0 7150.0 9.34
1985.0 7160.0 9.37
1987.0 7530.0 9.44
1989.0 7370.0 9.42
1991.0 7670.0 9.52
1993.0 6630.0 9.21
1995.0 6360.0 9.13
1997.0 7100.0 9.35
1999.0 7850.0 9.55
2001.0 6780.0 9.21
2003.0 6150.0 9.08
2005.0 6210.0 9.15
2007.0 7150.0 9.34
2009.0 7160.0 9.37
2011.0 7530.0 9.44
2013.0 7370.0 9.42
2015.0 7670.0 9.52
2017.0 6630.0 9.21
2019.0 6360.0 9.13
2021.0 7100.0 9.35
2023.0 7850.0 9.55
2025.0 6780.0 9.21
2027.0 6150.0 9.08
2029.0 6210.0 9.15
2031.0 7150.0 9.34
2033.0 7160.0 9.37
2035.0 7530.0 9.44
2037.0 7370.0 9.42
2039.0 7670.0 9.52
2041.0 6630.0 9.21
2043.0 6360.0 9.13
2045.0 7100.0 9.35
2047.0 7850.0 9.55
2049.0 6780.0 9.21
2051.0 6150.0 9.08
2053.0 6210.0 9.15
2055.0 7150.0 9.34
2057.0 7160.0 9.37
2059.0 7530.0 9.44
2061.0 7370.0 9.42
2063.0 7670.0 9.52
2065.0 6630.0 9.21
2067.0 6360.0 9.13
2069.0 7100.0 9.35
2071.0 7850.0 9.55
2073.0 6780.0 9.21
2075.0 6150.0 9.08
2077.0 6210.0 9.15
