8550	989.8499	904.3264923	828.2051986	758.8339375	436.3265	347.2882	294.8187	258.2602	238.1695
8700	996.5165	911.1316718	835.1508801	765.9761745	444.2682	353.9136	301.0623	263.9983	242.0552
8850	1001.6229	916.752088	841.2160471	772.3959138	451.6569	360.4354	307.5421	270.1191	245.9358
9000	1006.394	922.3181692	847.3520679	778.5018225	455.7699	368.0849	314.4877	275.1797	249.4142
9150	1010.8191	927.4082214	852.9885118	784.4545425	462.2126	374.9206	320.4591	279.8614	252.6456
9300	1015.4669	932.6633103	858.791262	790.7849671	470.1921	380.4648	325.5739	284.6746	255.5777
9450	1020.7246	938.9355915	865.9045276	798.4168132	478.674	388.8676	333.3868	291.0914	258.4222
9600	1026.5559	945.0317462	872.2190063	804.8608788	485.043	394.4124	338.7927	296.0201	261.0611
9750	1025.5827	945.9942795	874.7878312	808.4278308	490.4185	400	344.0981	300.5604	263.7201
9900	1025.4269	947.4446043	877.587348	812.1359945	496.6907	407.6479	350.7359	305.379	266.4078
10050	1030.198	952.6614214	883.1583371	817.8601163	502.0275	412.5709	355.8048	310.1961	269.0881
10200	1030.8428	954.7088564	886.3906756	821.918468	507.9595	417.6055	360.7058	314.7326	271.727
10350	1032.9317	957.6658333	890.1032204	826.2513997	514.2915	423.0476	365.7379	319.1497	274.3658
10500	1037.6797	962.5309846	895.0525801	831.1974831	519.4863	430.4935	372.1343	323.5668	277.0047
10650	1040.3038	965.8720171	898.9959584	835.5470268	524.4103	434.1624	376.2377	327.8474	278.9151
10800	1048.5462	973.2446718	905.6762588	841.9227625	530.213	436.613	379.013	331.1321	279.6482
